KGD,Khrabrovo,"Kaliningrad, Russia",,"Kaliningrad, Russia",54,N,53,24,54.89000000,20,E,35,34,20.59277778,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
KGD,Khrabrovo,"Kaliningrad, Russia",,"Kaliningrad, Russia",54,N,53,25,54.89027778,20,E,35,33,20.59250000,11/1/2011 12:00:00 AM,6/30/2015 12:00:00 AM,0,0
KGD,Khrabrovo,"Kaliningrad, Russia",,"Kaliningrad, Russia",54,N,53,30,54.89166667,20,E,35,55,20.59861111,10/1/2022 12:00:00 AM,,0,1
KGD,Khrabrovo,"Kaliningrad, U.S.S.R.",,"Kaliningrad, U.S.S.R.",54,N,53,24,54.89000000,20,E,35,34,20.59277778,6/1/1990 12:00:00 AM,12/31/1991 12:00:00 AM,0,0
KGF,Karaganda Airport,"Karaganda, Kazakhstan",,"Karaganda, Kazakhstan",49,N,40,19,49.67194444,73,E,20,8,73.33555556,12/1/1992 12:00:00 AM,,0,1
KGG,Kedougou Airport,"Kedougou, Senegal",,"Kedougou, Senegal",12,N,34,15,12.57083333,12,W,13,2,-12.21722222,12/1/1974 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KGG,Kedougou Airport,"Kedougou, Senegal",,"Kedougou, Senegal",12,N,34,21,12.57250000,12,W,13,13,-12.22027778,7/1/2011 12:00:00 AM,,0,1
KGI,Kalgoorlie Airport,"Kalgoorlie, Australia",,"Kalgoorlie, Australia",30,S,46,0,-30.76666667,121,E,28,0,121.46666667,1/1/1950 12:00:00 AM,,0,1
KGJ,Karonga Airport,"Karonga, Malawi",,"Karonga, Malawi",9,S,57,12,-9.95333333,33,E,53,35,33.89305556,10/1/2011 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
KGJ,Karonga Airport,"Karonga, Malawi",,"Karonga, Malawi",9,S,57,12,-9.95333333,33,E,53,35,33.89305556,12/1/2017 12:00:00 AM,,0,1
KGJ,Karonga Airport,"Karonga, Malawi",,"Karonga, Malawi",9,S,57,12,-9.95333333,33,E,53,36,33.89333333,7/1/2011 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
KGJ,Karonga Airport,"Karonga, Malawi",,"Karonga, Malawi",9,S,57,12,-9.95333333,33,E,53,36,33.89333333,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
KGJ,Karonga Airport,"Karonga, Malawi",,"Karonga, Malawi",9,S,57,28,-9.95777778,33,E,53,32,33.89222222,7/1/1964 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KGK,Koliganek Airport,"Koliganek, AK",Alaska,"Koliganek, AK",59,N,43,36,59.72666667,157,W,15,34,-157.25944444,7/1/2011 12:00:00 AM,1/31/2016 12:00:00 AM,0,0
KGK,Koliganek Airport,"Koliganek, AK",Alaska,"Koliganek, AK",59,N,43,36,59.72666667,157,W,15,34,-157.25944444,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
KGK,Koliganek Airport,"Koliganek, AK",Alaska,"Koliganek, AK",59,N,43,36,59.72666667,157,W,15,37,-157.26027778,2/1/2016 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
KGK,Koliganek Airport,"Koliganek, AK",Alaska,"Koliganek, AK",59,N,43,36,59.72666667,157,W,15,37,-157.26027778,12/1/2017 12:00:00 AM,,0,1
KGK,Koliganek Airport,"Koliganek, AK",Alaska,"Koliganek, AK",59,N,48,0,59.80000000,157,W,14,0,-157.23333333,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KGL,Kigali Airport,"Kigali, Rwanda",,"Kigali, Rwanda",1,S,58,4,-1.96777778,30,E,8,24,30.14000000,7/1/1962 12:00:00 AM,5/31/2009 12:00:00 AM,0,0
KGL,Kigali International,"Kigali, Rwanda",,"Kigali, Rwanda",1,S,58,4,-1.96777778,30,E,8,24,30.14000000,6/1/2009 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KGL,Kigali International,"Kigali, Rwanda",,"Kigali, Rwanda",1,S,58,6,-1.96833333,30,E,8,19,30.13861111,7/1/2011 12:00:00 AM,7/31/2012 12:00:00 AM,0,0
KGL,Kigali International,"Kigali, Rwanda",,"Kigali, Rwanda",1,S,58,6,-1.96833333,30,E,8,19,30.13861111,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
KGL,Kigali International,"Kigali, Rwanda",,"Kigali, Rwanda",1,S,58,7,-1.96861111,30,E,8,22,30.13944444,8/1/2012 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
KGL,Kigali International,"Kigali, Rwanda",,"Kigali, Rwanda",1,S,58,7,-1.96861111,30,E,8,22,30.13944444,12/1/2017 12:00:00 AM,,0,1
KGS,Kos Airport,"Kos, Greece",,"Kos, Greece",36,N,47,35,36.79305556,27,E,5,43,27.09527778,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KGS,Kos Airport,"Kos, Greece",,"Kos, Greece",36,N,47,36,36.79333333,27,E,5,30,27.09166667,7/1/2011 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
KGS,Kos Airport,"Kos, Greece",,"Kos, Greece",36,N,47,36,36.79333333,27,E,5,30,27.09166667,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
KGS,Kos Airport,"Kos, Greece",,"Kos, Greece",36,N,47,41,36.79472222,27,E,5,28,27.09111111,10/1/2011 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
KGS,Kos Airport,"Kos, Greece",,"Kos, Greece",36,N,47,41,36.79472222,27,E,5,28,27.09111111,12/1/2017 12:00:00 AM,,0,1
KGU,Keningau Airport,"Keningau, Malaysia",,"Keningau, Malaysia",5,N,21,21,5.35583333,116,E,9,53,116.16472222,5/1/2023 12:00:00 AM,,0,1
KGU,Keningau Airport,"Keningau, Malaysia",,"Keningau, Malaysia",5,N,21,24,5.35666667,116,E,9,43,116.16194444,8/1/1957 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KGU,Keningau Airport,"Keningau, Malaysia",,"Keningau, Malaysia",5,N,21,24,5.35666667,116,E,9,56,116.16555556,2/1/2014 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
KGU,Keningau Airport,"Keningau, Malaysia",,"Keningau, Malaysia",5,N,21,24,5.35666667,116,E,9,56,116.16555556,12/1/2017 12:00:00 AM,4/30/2023 12:00:00 AM,0,0
KGU,Keningau Airport,"Keningau, Malaysia",,"Keningau, Malaysia",5,N,21,26,5.35722222,116,E,9,33,116.15916667,7/1/2011 12:00:00 AM,1/31/2014 12:00:00 AM,0,0
KGU,Keningau Airport,"Keningau, Malaysia",,"Keningau, Malaysia",5,N,21,26,5.35722222,116,E,9,33,116.15916667,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
KGX,Grayling Airport,"Grayling, AK",Alaska,"Grayling, AK",62,N,53,32,62.89222222,160,W,3,59,-160.06638889,10/1/2011 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
KGX,Grayling Airport,"Grayling, AK",Alaska,"Grayling, AK",62,N,53,32,62.89222222,160,W,3,59,-160.06638889,12/1/2017 12:00:00 AM,,0,1
KGX,Grayling Airport,"Grayling, AK",Alaska,"Grayling, AK",62,N,53,40,62.89444444,160,W,3,54,-160.06500000,7/1/2011 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
KGX,Grayling Airport,"Grayling, AK",Alaska,"Grayling, AK",62,N,53,40,62.89444444,160,W,3,54,-160.06500000,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
KGX,Grayling Airport,"Grayling, AK",Alaska,"Grayling, AK",62,N,53,43,62.89527778,160,W,3,45,-160.06250000,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KGZ,Glacier Creek Airport,"Glacier Creek, AK",Alaska,"Glacier Creek, AK",61,N,27,18,61.45500000,142,W,22,51,-142.38083333,7/1/2011 12:00:00 AM,,0,1
KGZ,Glacier Creek Airport,"Glacier Creek, AK",Alaska,"Glacier Creek, AK",61,N,27,20,61.45555556,142,W,22,44,-142.37888889,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KHE,Kherson Airport,"Kherson, U.S.S.R.",,"Kherson, U.S.S.R.",46,N,40,31,46.67527778,32,E,37,40,32.62777778,1/1/1950 12:00:00 AM,12/31/1991 12:00:00 AM,0,0
KHE,Kherson Airport,"Kherson, Ukraine",,"Kherson, Ukraine",46,N,40,31,46.67527778,32,E,37,40,32.62777778,1/1/1992 12:00:00 AM,,0,1
KHH,Kaohsiung International,"Kaohsiung, Taiwan",,"Kaohsiung, Taiwan",22,N,34,21,22.57250000,120,E,20,43,120.34527778,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KHH,Kaohsiung International,"Kaohsiung, Taiwan",,"Kaohsiung, Taiwan",22,N,34,37,22.57694444,120,E,21,1,120.35027778,1/1/2013 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
KHH,Kaohsiung International,"Kaohsiung, Taiwan",,"Kaohsiung, Taiwan",22,N,34,37,22.57694444,120,E,21,1,120.35027778,12/1/2017 12:00:00 AM,,0,1
KHH,Kaohsiung International,"Kaohsiung, Taiwan",,"Kaohsiung, Taiwan",22,N,34,38,22.57722222,120,E,21,0,120.35000000,7/1/2011 12:00:00 AM,12/31/2012 12:00:00 AM,0,0
KHH,Kaohsiung International,"Kaohsiung, Taiwan",,"Kaohsiung, Taiwan",22,N,34,38,22.57722222,120,E,21,0,120.35000000,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
KHI,Jinnah International,"Karachi, Pakistan",,"Karachi, Pakistan",24,N,54,20,24.90555556,67,E,9,25,67.15694444,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KHI,Jinnah International,"Karachi, Pakistan",,"Karachi, Pakistan",24,N,54,24,24.90666667,67,E,9,39,67.16083333,7/1/2011 12:00:00 AM,2/29/2012 12:00:00 AM,0,0
KHI,Jinnah International,"Karachi, Pakistan",,"Karachi, Pakistan",24,N,54,24,24.90666667,67,E,9,39,67.16083333,7/1/2015 12:00:00 AM,4/30/2016 12:00:00 AM,0,0
KHI,Jinnah International,"Karachi, Pakistan",,"Karachi, Pakistan",24,N,54,24,24.90666667,67,E,9,39,67.16083333,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
KHI,Jinnah International,"Karachi, Pakistan",,"Karachi, Pakistan",24,N,54,24,24.90666667,67,E,9,39,67.16083333,10/1/2018 12:00:00 AM,,0,1
KHI,Jinnah International,"Karachi, Pakistan",,"Karachi, Pakistan",24,N,54,31,24.90861111,67,E,9,46,67.16277778,3/1/2012 12:00:00 AM,6/30/2015 12:00:00 AM,0,0
KHI,Jinnah International,"Karachi, Pakistan",,"Karachi, Pakistan",24,N,54,31,24.90861111,67,E,9,46,67.16277778,5/1/2016 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
KHI,Jinnah International,"Karachi, Pakistan",,"Karachi, Pakistan",24,N,54,31,24.90861111,67,E,9,46,67.16277778,12/1/2017 12:00:00 AM,9/30/2018 12:00:00 AM,0,0
KHK,Khark Island,"Khark, Iran",,"Khark, Iran",29,N,15,39,29.26083333,50,E,19,19,50.32194444,7/1/2011 12:00:00 AM,,0,1
KHK,Khark Island,"Khark, Iran",,"Khark, Iran",29,N,15,42,29.26166667,50,E,19,25,50.32361111,12/1/1979 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KHM,Kanti,"Khamti, Burma",,"Khamti, Burma",25,N,59,19,25.98861111,95,E,40,28,95.67444444,10/1/2022 12:00:00 AM,,0,1
KHM,Kanti,"Khamti, Burma",,"Khamti, Burma",25,N,59,19,25.98861111,95,E,40,29,95.67472222,7/1/2011 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
KHM,Kanti,"Khamti, Burma",,"Khamti, Burma",25,N,59,24,25.99000000,95,E,40,51,95.68083333,12/1/1981 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KHN,Changbei International,"Nanchang, China",,"Nanchang, China",28,N,51,44,28.86222222,115,E,54,5,115.90138889,9/1/1999 12:00:00 AM,11/30/2011 12:00:00 AM,0,0
KHN,Changbei International,"Nanchang, China",,"Nanchang, China",28,N,51,44,28.86222222,115,E,54,5,115.90138889,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
KHN,Changbei International,"Nanchang, China",,"Nanchang, China",28,N,51,53,28.86472222,115,E,54,9,115.90250000,3/1/2012 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
KHN,Changbei International,"Nanchang, China",,"Nanchang, China",28,N,51,53,28.86472222,115,E,54,9,115.90250000,12/1/2017 12:00:00 AM,,0,1
KHN,Changbei International,"Nanchang, China",,"Nanchang, China",28,N,51,53,28.86472222,115,E,54,10,115.90277778,12/1/2011 12:00:00 AM,2/29/2012 12:00:00 AM,0,0
KHN,Nanchang Xiangtang,"Nanchang, China",,"Nanchang, China",28,N,25,18,28.42166667,115,E,55,24,115.92333333,6/1/1980 12:00:00 AM,8/31/1999 12:00:00 AM,1,1
KHV,Khabarovsk Airport,"Khabarovsk, Russia",,"Khabarovsk, Russia",48,N,31,41,48.52805556,135,E,11,18,135.18833333,4/1/2015 12:00:00 AM,4/30/2015 12:00:00 AM,0,0
KHV,Khabarovsk Novy,"Khabarovsk, Russia",,"Khabarovsk, Russia",48,N,31,41,48.52805556,135,E,11,17,135.18805556,7/1/2015 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
KHV,Khabarovsk Novy,"Khabarovsk, Russia",,"Khabarovsk, Russia",48,N,31,41,48.52805556,135,E,11,17,135.18805556,12/1/2017 12:00:00 AM,,0,1
KHV,Khabarovsk Novy,"Khabarovsk, Russia",,"Khabarovsk, Russia",48,N,31,41,48.52805556,135,E,11,18,135.18833333,5/1/2015 12:00:00 AM,6/30/2015 12:00:00 AM,0,0
KHV,Novy,"Khabarovsk, Russia",,"Khabarovsk, Russia",48,N,31,36,48.52666667,135,E,11,12,135.18666667,1/1/1992 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KHV,Novy,"Khabarovsk, Russia",,"Khabarovsk, Russia",48,N,31,41,48.52805556,135,E,11,18,135.18833333,7/1/2011 12:00:00 AM,3/31/2015 12:00:00 AM,0,0
KHV,Novy,"Khabarovsk, Russia",,"Khabarovsk, Russia",48,N,31,41,48.52805556,135,E,11,18,135.18833333,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
KHV,Novy,"Khabarovsk, U.S.S.R.",,"Khabarovsk, U.S.S.R.",48,N,31,36,48.52666667,135,E,11,12,135.18666667,1/1/1950 12:00:00 AM,12/31/1991 12:00:00 AM,0,0
KIB,Ivanof Bay Seaplane Base,"Ivanof Bay, AK",Alaska,"Ivanof Bay, AK",55,N,54,0,55.90000000,159,W,29,0,-159.48333333,1/1/1950 12:00:00 AM,,0,1
KID,Everod,"Kristianstad, Sweden",,"Kristianstad, Sweden",55,N,55,10,55.91944444,14,E,5,20,14.08888889,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KID,Kristianstad Airport,"Kristianstad, Sweden",,"Kristianstad, Sweden",55,N,55,18,55.92166667,14,E,5,8,14.08555556,7/1/2011 12:00:00 AM,,0,1
KIE,Kieta,"Bougainville Island, Papua New Guinea",,"Bougainville Island, Papua New Guinea",6,S,18,20,-6.30555556,155,E,43,41,155.72805556,9/1/1975 12:00:00 AM,3/31/2015 12:00:00 AM,0,0
KIE,Kieta,"Bougainville Island, Papua New Guinea",,"Bougainville Island, Papua New Guinea",6,S,18,20,-6.30555556,155,E,43,41,155.72805556,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
KIE,Kieta,"Bougainville Island, Papua New Guinea",,"Bougainville Island, Papua New Guinea",6,S,18,20,-6.30555556,155,E,43,41,155.72805556,10/1/2022 12:00:00 AM,,0,1
KIE,Kieta,"Bougainville Island, Papua New Guinea",,"Bougainville Island, Papua New Guinea",6,S,18,22,-6.30611111,155,E,43,41,155.72805556,4/1/2015 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
KIE,Kieta,"Bougainville Island, Papua New Guinea",,"Bougainville Island, Papua New Guinea",6,S,18,22,-6.30611111,155,E,43,41,155.72805556,12/1/2017 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
KIE,Kieta Airport,"Kieta, Australia",,"Kieta, Australia",6,S,19,0,-6.31666667,155,E,43,0,155.71666667,1/1/1950 12:00:00 AM,8/31/1975 12:00:00 AM,0,0
KIH,Kish Island Airport,"Kish Island, Iran",,"Kish Island, Iran",26,N,31,36,26.52666667,53,E,58,51,53.98083333,7/1/2011 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
KIH,Kish Island Airport,"Kish Island, Iran",,"Kish Island, Iran",26,N,31,36,26.52666667,53,E,58,51,53.98083333,5/1/2023 12:00:00 AM,,0,1
KIH,Kish Island Airport,"Kish Island, Iran",,"Kish Island, Iran",26,N,31,36,26.52666667,53,E,58,54,53.98166667,6/1/2001 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KIH,Kish Island Airport,"Kish Island, Iran",,"Kish Island, Iran",26,N,31,41,26.52805556,53,E,58,52,53.98111111,10/1/2022 12:00:00 AM,4/30/2023 12:00:00 AM,0,0
KIJ,Niigata Airport,"Niigata, Japan",,"Niigata, Japan",37,N,57,12,37.95333333,139,E,7,21,139.12250000,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KIJ,Niigata Airport,"Niigata, Japan",,"Niigata, Japan",37,N,57,21,37.95583333,139,E,7,15,139.12083333,7/1/2011 12:00:00 AM,,0,1
KIK,Kirkuk AB,"Kirkuk, Iraq",,"Kirkuk, Iraq",35,N,28,10,35.46944444,44,E,20,56,44.34888889,7/1/2011 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
KIK,Kirkuk AB,"Kirkuk, Iraq",,"Kirkuk, Iraq",35,N,28,10,35.46944444,44,E,20,56,44.34888889,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
KIK,Kirkuk AB,"Kirkuk, Iraq",,"Kirkuk, Iraq",35,N,28,10,35.46944444,44,E,20,57,44.34916667,10/1/2011 12:00:00 AM,11/30/2012 12:00:00 AM,0,0
KIK,Kirkuk AB,"Kirkuk, Iraq",,"Kirkuk, Iraq",35,N,28,12,35.47000000,44,E,21,18,44.35500000,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KIK,Kirkuk Airport,"Kirkuk, Iraq",,"Kirkuk, Iraq",35,N,28,10,35.46944444,44,E,20,57,44.34916667,12/1/2012 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
KIK,Kirkuk Airport,"Kirkuk, Iraq",,"Kirkuk, Iraq",35,N,28,10,35.46944444,44,E,20,57,44.34916667,12/1/2017 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
KIK,Kirkuk International,"Kirkuk, Iraq",,"Kirkuk, Iraq",35,N,28,10,35.46944444,44,E,20,57,44.34916667,10/1/2022 12:00:00 AM,,0,1
KIM,B J Vorster,"Kimberley, South Africa",,"Kimberley, South Africa",28,S,48,21,-28.80583333,24,E,45,59,24.76638889,1/1/1950 12:00:00 AM,6/30/1994 12:00:00 AM,0,0
KIM,Kimberley Airport,"Kimberley, South Africa",,"Kimberley, South Africa",28,S,48,10,-28.80277778,24,E,45,55,24.76527778,7/1/2011 12:00:00 AM,,0,1
KIM,Kimberley Airport,"Kimberley, South Africa",,"Kimberley, South Africa",28,S,48,21,-28.80583333,24,E,45,59,24.76638889,7/1/1994 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KIN,Norman Manley International,"Kingston, Jamaica",,"Kingston, Jamaica",17,N,56,8,17.93555556,76,W,47,15,-76.78750000,7/1/2011 12:00:00 AM,,0,1
KIN,Norman Manley International,"Kingston, Jamaica",,"Kingston, Jamaica",17,N,57,0,17.95000000,76,W,44,0,-76.73333333,8/1/1962 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KIP,Kickapoo Downtown,"Wichita Falls, TX",Texas,"Wichita Falls, TX",33,N,51,38,33.86055556,98,W,29,25,-98.49027778,10/1/2014 12:00:00 AM,,0,1
KIR,Kerry,"Kerry County, Ireland",,"Kerry County, Ireland",52,N,10,51,52.18083333,9,W,31,26,-9.52388889,7/1/2011 12:00:00 AM,,0,1
KIR,Kerry,"Kerry County, Ireland",,"Kerry County, Ireland",52,N,10,59,52.18305556,9,W,32,4,-9.53444444,5/1/1989 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KIS,Kisumu Airport,"Kisumu, Kenya",,"Kisumu, Kenya",0,S,5,8,-0.08555556,34,E,43,43,34.72861111,12/1/1963 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KIS,Kisumu Airport,"Kisumu, Kenya",,"Kisumu, Kenya",0,S,5,10,-0.08611111,34,E,43,44,34.72888889,7/1/2011 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
KIS,Kisumu Airport,"Kisumu, Kenya",,"Kisumu, Kenya",0,S,5,10,-0.08611111,34,E,43,44,34.72888889,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
KIS,Kisumu Airport,"Kisumu, Kenya",,"Kisumu, Kenya",0,S,5,19,-0.08861111,34,E,43,26,34.72388889,7/1/2012 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
KIS,Kisumu Airport,"Kisumu, Kenya",,"Kisumu, Kenya",0,S,5,19,-0.08861111,34,E,43,26,34.72388889,12/1/2017 12:00:00 AM,,0,1
KIS,Kisumu Airport,"Kisumu, Kenya",,"Kisumu, Kenya",0,S,5,30,-0.09166667,34,E,43,5,34.71805556,10/1/2011 12:00:00 AM,6/30/2012 12:00:00 AM,0,0
KIT,Alexandros Aristotelous Onassis,"Kithira, Greece",,"Kithira, Greece",36,N,16,27,36.27416667,23,E,1,0,23.01666667,5/1/2016 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
KIT,Alexandros Aristotelous Onassis,"Kithira, Greece",,"Kithira, Greece",36,N,16,27,36.27416667,23,E,1,0,23.01666667,12/1/2017 12:00:00 AM,,0,1
KIT,Alexandros Aristotelous Onassis,"Kithira, Greece",,"Kithira, Greece",36,N,16,27,36.27416667,23,E,1,1,23.01694444,4/1/2015 12:00:00 AM,4/30/2016 12:00:00 AM,0,0
KIT,Kithira Airport,"Kithira, Greece",,"Kithira, Greece",36,N,16,27,36.27416667,23,E,1,1,23.01694444,7/1/2011 12:00:00 AM,3/31/2015 12:00:00 AM,0,0
KIT,Kithira Airport,"Kithira, Greece",,"Kithira, Greece",36,N,16,27,36.27416667,23,E,1,1,23.01694444,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
KIT,Kithira Airport,"Kithira, Greece",,"Kithira, Greece",36,N,17,30,36.29166667,23,E,1,30,23.02500000,6/1/1975 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KIV,Chisinau International,"Kishinev, Moldova",,"Kishinev, Moldova",46,N,55,40,46.92777778,28,E,55,51,28.93083333,7/1/2011 12:00:00 AM,12/31/2023 12:00:00 AM,0,1
KIV,Chisinau International,"Kishinev, Moldova",,"Kishinev, Moldova",46,N,56,0,46.93333333,28,E,56,0,28.93333333,1/1/1992 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KIV,Kishinev Airport,"Kishinev, U.S.S.R.",,"Kishinev, U.S.S.R.",46,N,56,0,46.93333333,28,E,56,0,28.93333333,1/1/1950 12:00:00 AM,12/31/1991 12:00:00 AM,0,0
KIW,Kitwe/Nkana,"Kitwe, Zambia",,"Kitwe, Zambia",12,S,50,22,-12.83944444,28,E,13,50,28.23055556,10/1/1964 12:00:00 AM,,0,1
KIX,Kansai International,"Osaka, Japan",,"Osaka, Japan",34,N,25,42,34.42833333,135,E,14,38,135.24388889,9/1/1994 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KIX,Kansai International,"Osaka, Japan",,"Osaka, Japan",34,N,26,1,34.43361111,135,E,14,1,135.23361111,7/1/2011 12:00:00 AM,,0,1
KIY,Kilwa Masoko,"Kilwa, Tanzania",,"Kilwa, Tanzania",8,S,54,34,-8.90944444,39,E,30,33,39.50916667,7/1/2011 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
KIY,Kilwa Masoko,"Kilwa, Tanzania",,"Kilwa, Tanzania",8,S,54,34,-8.90944444,39,E,30,33,39.50916667,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
KIY,Kilwa Masoko,"Kilwa, Tanzania",,"Kilwa, Tanzania",8,S,54,37,-8.91027778,39,E,30,30,39.50833333,9/1/2012 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
KIY,Kilwa Masoko,"Kilwa, Tanzania",,"Kilwa, Tanzania",8,S,54,37,-8.91027778,39,E,30,30,39.50833333,12/1/2017 12:00:00 AM,,0,1
KIY,Kilwa Masoko,"Kilwa, Tanzania",,"Kilwa, Tanzania",8,S,54,40,-8.91111111,39,E,30,26,39.50722222,10/1/2011 12:00:00 AM,8/31/2012 12:00:00 AM,0,0
KIY,Kilwa Masoko,"Kilwa, Tanzania",,"Kilwa, Tanzania",8,S,54,43,-8.91194444,39,E,30,42,39.51166667,4/1/1964 12:00:00 AM,6/30/2011 12:00:00 AM,0,0
KJA,Krasnoyarsk,"Krasnojarsk, Russia",,"Krasnojarsk, Russia",56,N,10,23,56.17305556,92,E,29,36,92.49333333,10/1/2022 12:00:00 AM,,0,1
KJA,Yemelyanovo,"Krasnojarsk, Russia",,"Krasnojarsk, Russia",56,N,10,21,56.17250000,92,E,29,36,92.49333333,5/1/2012 12:00:00 AM,8/31/2012 12:00:00 AM,0,0
KJA,Yemelyanovo,"Krasnojarsk, Russia",,"Krasnojarsk, Russia",56,N,10,22,56.17277778,92,E,29,36,92.49333333,12/1/1997 12:00:00 AM,4/30/2012 12:00:00 AM,0,0
KJA,Yemelyanovo,"Krasnojarsk, Russia",,"Krasnojarsk, Russia",56,N,10,22,56.17277778,92,E,29,36,92.49333333,9/1/2012 12:00:00 AM,11/30/2012 12:00:00 AM,0,0
KJA,Yemelyanovo,"Krasnojarsk, Russia",,"Krasnojarsk, Russia",56,N,10,22,56.17277778,92,E,29,36,92.49333333,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
KJA,Yemelyanovo,"Krasnojarsk, Russia",,"Krasnojarsk, Russia",56,N,10,23,56.17305556,92,E,29,36,92.49333333,12/1/2012 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
KJA,Yemelyanovo,"Krasnojarsk, Russia",,"Krasnojarsk, Russia",56,N,10,23,56.17305556,92,E,29,36,92.49333333,12/1/2017 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
KJK,Kortrijk Wevelgem,"Kortrijk, Belgium",,"Kortrijk, Belgium",50,N,49,8,50.81888889,3,E,12,33,3.20916667,10/1/2022 12:00:00 AM,,0,1
KJK,Wevelgem,"Kortrijk, Belgium",,"Kortrijk, Belgium",50,N,49,2,50.81722222,3,E,12,17,3.20472222,7/1/2011 12:00:00 AM,9/30/2011 12:00:00 AM,0,0
KJK,Wevelgem,"Kortrijk, Belgium",,"Kortrijk, Belgium",50,N,49,2,50.81722222,3,E,12,17,3.20472222,11/1/2017 12:00:00 AM,11/30/2017 12:00:00 AM,0,0
KJK,Wevelgem,"Kortrijk, Belgium",,"Kortrijk, Belgium",50,N,49,7,50.81861111,3,E,12,33,3.20916667,10/1/2011 12:00:00 AM,10/31/2017 12:00:00 AM,0,0
KJK,Wevelgem,"Kortrijk, Belgium",,"Kortrijk, Belgium",50,N,49,7,50.81861111,3,E,12,33,3.20916667,12/1/2017 12:00:00 AM,9/30/2022 12:00:00 AM,0,0
